text,label
"One chipped tile, several marked and dot colors falling off.",1
"Very portable and easy to take along, I think this will also work well when I go hiking/ exploring over the summer and want to bring my camera with me.",1
Hoping tips could save your time.,0
"As this charger is made for the cameras listed, it does the job well.",1
"everyday!One night the headphones wouldn't charge, and after sending an email to their customer service within a day he received a reply from Thomas B not only apologizing for the faulty pair, but also offering a full refund or to have a new pair shipped to him.",1
Yes you don't have to like what I listen to or what I wear but don't put down the things I do,0
but...just read reviews...,0
Pointed the antenna dead between the two compass directions and Zowie!,1
"These headphones are great and they work on my Samsung Galaxy S, and they cancel out the background noise around me.",1
I'm a sound snob and the talking dialogue sounds were muffled compared to my old Polk center channel.,1
The concept of the game is great.,1
Sounds like a stethoscope when you tap on the tubing.,1
Nowhere as clear as apple OEM.,0
"A collector item, it is NOT!",1
"it reminds me of the hyperreality that Nicholson Baker presents in novels like Vox or The Fermata, only steeped with an intellectually dank serious filter strewn with dust and blood, creaking wooden floors, nightmarish in every aspect.",1
"The perfect show, 30 songs",1
Then after exploring the headphones I notice that they had a bass output on the headphone not on the part that goes into the ear,1
"Can you send us the entire email thread so that we can see what happened?""REALLY!",0
She can pull her toys around and just loves it.,1
Better to take  some of the books' advice with a grain of salt than to accept it as gospel.,1
"The scenarios are presented in a cartoon format and thoroughly explained, making the strategies very applicable to real life.",1
1 pen was completely dried out.,0
"The tenuous alliances bolstered by treaties drawn up a long time ago, the conflicts and hostilities among the countries separated by disputed borders and the foot dragging and posturing by other nations, all played a part into lighting the fuse that lead to World War I.",1
there is not the normal click or snap as with a standard optical socket.,1
There are cheaper choices with better sound quality-price ratio.,1
I anticipate that as my kids get older the going easy on them will go out the window and we will be looking out for ourselves and that is just going to make the game night,0
"a lot less ""random"" than it should be.",0
George Michael at his soulful best.,1
and they will deliver you sounds of sirens.,0
"It"" have that '90s throwback R&B vibe to it which makes the album sound magnificent.",1
My EOS 80D fits snug tight with kit lense 18-55.,1
"it.(And if you listen to alternative/college radio, nothing beats KEXP.",1
Very professional and courteous and prompt and the camera came in excellent condition!!,1
My brother loves these headphones and really likes how the sound quality is great - they work very well with his laptop.,1
It is no secret that imitation runs rampant in Pop music.,0
Large color variety and great price.,1
", I thought I'd stumbled back onto the sand of the colliseum in Gladiator.",0
We wanted a water table with multiple activities and  this is exactly it!,1
"Read this book for yourself in all children, grandchildren, Any child relationships.",1
Get a $30 water table and buy a pirate ship!,0
Best earbuds I have found to wear at the gym.,1
"But other than that, I listened to this soundtrack at least four times a day, and some times I do a little dance to it.",1
I think it has helped my two-year old.,1
The Blu Ray version is everything I expected it to be regarding clarity.,1
loved itThis is why I do not leave views due to the need for a dissertation,1
I reall do love this ATTACHMENT for my D5000.,1
Bought it with the Ladybug Tea Set & Ladybug Necklace Set for a gift ...,0
just like both their EPs were when each of those came out.,0
In my opinion I think they should have made them just a little more robust.,1
"The sword looks like it has sharp edges, but they are blunt.",1
You'll be able to take more pictures consecutively.,1
When have you ever in your life plugged speakers directly into a television?,0
Bought this camera after comparing few cameras in local electronics store.,0
but I would rather like some more inspiring at the same time some entertaining stories of masters,0
"I love good, well written literature.",1
It adds a lot of dimensions not available in KOT.,1
Carrie goes to Scotland to research her next historical novel based on the 1708 Jacobite Rebellion and she finds so much more.....,1
was a gift and he loved it,0
Also remember that most of the stuff in there is fluff that the wedding industry makes you think you need.,1
"They're comfortable, flexible (but sturdy) and discreet enough for me.",1
"It's lovely beyond question, and noble when played by horns, and courageous when played by trumpets, but after a point, many of the tracks on the CD start to seem indistinguishable.",1
